evmAddress,hederaAccountId,healthFactor,positionAssets,totalSuppliedValueHbar,totalSuppliedValueUsd,totalBorrowedValueHbar,totalBorrowedValueUsd,XSAUCE_suppliedAmount,XSAUCE_suppliedValueHbar,XSAUCE_suppliedValueUsd,XSAUCE_borrowedAmount,XSAUCE_borrowedValueHbar,XSAUCE_borrowedValueUsd,XSAUCE_usedAsCollateral,USDC_suppliedAmount,USDC_suppliedValueHbar,USDC_suppliedValueUsd,USDC_borrowedAmount,USDC_borrowedValueHbar,USDC_borrowedValueUsd,USDC_usedAsCollateral,KARATE_suppliedAmount,KARATE_suppliedValueHbar,KARATE_suppliedValueUsd,KARATE_borrowedAmount,KARATE_borrowedValueHbar,KARATE_borrowedValueUsd,KARATE_usedAsCollateral,HBARX_suppliedAmount,HBARX_suppliedValueHbar,HBARX_suppliedValueUsd,HBARX_borrowedAmount,HBARX_borrowedValueHbar,HBARX_borrowedValueUsd,HBARX_usedAsCollateral,SAUCE_suppliedAmount,SAUCE_suppliedValueHbar,SAUCE_suppliedValueUsd,SAUCE_borrowedAmount,SAUCE_borrowedValueHbar,SAUCE_borrowedValueUsd,SAUCE_usedAsCollateral,WHBAR_suppliedAmount,WHBAR_suppliedValueHbar,WHBAR_suppliedValueUsd,WHBAR_borrowedAmount,WHBAR_borrowedValueHbar,WHBAR_borrowedValueUsd,WHBAR_usedAsCollateral,DOVU_suppliedAmount,DOVU_suppliedValueHbar,DOVU_suppliedValueUsd,DOVU_borrowedAmount,DOVU_borrowedValueHbar,DOVU_borrowedValueUsd,DOVU_usedAsCollateral,HST_suppliedAmount,HST_suppliedValueHbar,HST_suppliedValueUsd,HST_borrowedAmount,HST_borrowedValueHbar,HST_borrowedValueUsd,HST_usedAsCollateral,PACK_suppliedAmount,PACK_suppliedValueHbar,PACK_suppliedValueUsd,PACK_borrowedAmount,PACK_borrowedValueHbar,PACK_borrowedValueUsd,PACK_usedAsCollateral,STEAM_suppliedAmount,STEAM_suppliedValueHbar,STEAM_suppliedValueUsd,STEAM_borrowedAmount,STEAM_borrowedValueHbar,STEAM_borrowedValueUsd,STEAM_usedAsCollateral,GRELF_suppliedAmount,GRELF_suppliedValueHbar,GRELF_suppliedValueUsd,GRELF_borrowedAmount,GRELF_borrowedValueHbar,GRELF_borrowedValueUsd,GRELF_usedAsCollateral,KBL_suppliedAmount,KBL_suppliedValueHbar,KBL_suppliedValueUsd,KBL_borrowedAmount,KBL_borrowedValueHbar,KBL_borrowedValueUsd,KBL_usedAsCollateral,BONZO_suppliedAmount,BONZO_suppliedValueHbar,BONZO_suppliedValueUsd,BONZO_borrowedAmount,BONZO_borrowedValueHbar,BONZO_borrowedValueUsd,BONZO_usedAsCollateral,WETH_suppliedAmount,WETH_suppliedValueHbar,WETH_suppliedValueUsd,WETH_borrowedAmount,WETH_borrowedValueHbar,WETH_borrowedValueUsd,WETH_usedAsCollateral
0x000000000000000000000000000000000057A5B0,0.0.5744048,infinite,WHBAR,364.55752605,25.52,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,364.55752605,364.55752605,25.52,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000057b15B,0.0.5747035,infinite,USDC,0.00038571,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000027,0.00038571,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000057bb12,0.0.5749522,infinite,USDC;WHBAR,0.00035184,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000013,0.00018571,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00016613,0.00016613,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000057bb97,0.0.5749655,infinite,USDC,0.0013,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000091,0.0013,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000583336,0.0.5780278,infinite,USDC,0.00115714,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000081,0.00115714,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000584Da9,0.0.5787049,infinite,GRELF;WHBAR,0.00006372,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.0000622,0.0000622,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00000138,0.00000152,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000588b46,0.0.5802822,infinite,XSAUCE,0.00010637,0.00,0,0.00,0.000438,0.00010637,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005891AD,0.0.5804461,463.907861249772088367,HBARX;USDC;WHBAR,0.28018943,0.02,0.0004146,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0.000029,0.00041429,0.00,false,0,0,0.00,0,0,0.00,false,0.00000148,0.00000205,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0.28018738,0.28018738,0.02,0.00000031,0.00000031,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000589F6d,0.0.5807981,infinite,SAUCE,0.00008812,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.000448,0.00008812,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000058e54B,0.0.5825867,1.087917331519122903,BONZO;DOVU;SAUCE;USDC;WHBAR;XSAUCE,326703.12682088,22869.22,189172.1940532,13242.05,110383.400517,26807.39726841,1876.52,0,0,0.00,false,0.001481,0.02115714,0.00,13242.053567,189172.19381429,13242.05,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,528099.154087,103872.95425842,7271.11,0,0,0.00,true,195977.20249728,195977.20249728,13718.40,0,0,0.00,true,2898.74070361,45.55163963,3.19,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0.00152034,0.00023891,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000599E07,0.0.5873159,1.668090756135877931,BONZO;DOVU;GRELF;HBARX;HST;KARATE;KBL;PACK;SAUCE;STEAM;USDC;WHBAR;XSAUCE,83502.4206284,5845.17,31946.7105359,2236.27,0,0,0.00,131056.373503,31827.97642216,2227.96,false,0.000266,0.0038,0.00,0,0,0.00,true,0.14660645,0.0000377,0.00,0.92679243,0.00023832,0.00,true,0,0,0.00,66.38726211,91.9937775,6.44,false,372.577063,73.2829809,5.13,0,0,0.00,true,73878.80426635,73878.80426635,5171.52,0.00458024,0.00458024,0.00,true,606421.12123927,9529.47476233,667.06,0,0,0.00,true,1326.90883912,20.85142461,1.46,0,0,0.00,true,0.000327,0.00002242,0.00,0,0,0.00,true,0.1,0.00314286,0.00,0,0,0.00,true,0.00006448,0.00007093,0.00,0,0,0.00,true,0.011898,0.00011898,0.00,0.088371,0.00088371,0.00,true,0.00000839,0.00000132,0.00,170.12948891,26.73463397,1.87,true,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000059c7D9,0.0.5883865,3.396228459647447714,USDC;WHBAR,45138.13099896,3159.67,9123.35522857,638.63,0,0,0.00,0,0,0.00,false,0,0,0.00,638.634866,9123.35522857,638.63,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,45138.13099896,45138.13099896,3159.67,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005Ab27b,0.0.5943931,infinite,BONZO;PACK;SAUCE;WHBAR,0.00063275,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.000002,0.00000039,0.00,0,0,0.00,true,0.00063124,0.00063124,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.000013,0.00000089,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00000146,0.00000023,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005AB84D,0.0.5945421,1.137475132741609913,BONZO;DOVU;HST;KARATE;KBL;SAUCE;STEAM;USDC;WHBAR,82489.64782698,5774.28,48761.43469395,3413.30,0,0,0.00,0,0,0.00,false,0,0,0.00,3413.300425,48761.43464286,3413.30,false,0.01653082,0.00000425,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,372158.598661,73200.67225334,5124.05,0,0,0.00,true,0.4525356,0.4525356,0.03,0.00000392,0.00000392,0.00,true,0.1351053,0.00212308,0.00,0,0,0.00,true,335151.03436558,5266.65911146,368.67,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0.01,0.00031429,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,402186.148496,4021.86148496,281.53,0,0,0.00,true,0,0,0.00,0.0003002,0.00004717,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005ACe9F,0.0.5951135,1.137649100038449812,USDC;WHBAR,1623.10755836,113.62,1111.62925714,77.81,0,0,0.00,0,0,0.00,false,70.969225,1013.84607143,70.97,77.814048,1111.62925714,77.81,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,609.26148693,609.26148693,42.65,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005ADe16,0.0.5955094,infinite,KARATE;PACK;SAUCE,57.10333252,3.99,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,1679.81722366,0.431953,0.03,0,0,0.00,true,0,0,0.00,0,0,0.00,false,178.128817,35.03653872,2.45,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,315.508095,21.6348408,1.51,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005AE71E,0.0.5957406,infinite,HBARX;USDC,0.09280898,0.01,0,0.00,0,0,0.00,0,0,0.00,false,0.006496,0.0928,0.01,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0.00000648,0.00000898,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005aF362,0.0.5960546,infinite,WHBAR,0.00107372,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00107372,0.00107372,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005b1378,0.0.5968760,infinite,WHBAR,0.00001476,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00001476,0.00001476,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005b190e,0.0.5970190,4053008.289789731889051638,BONZO;USDC;WHBAR,938.30546468,65.68,0.00015714,0.00,0,0,0.00,0,0,0.00,false,16.413559,234.47941429,16.41,0.000011,0.00015714,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00006798,0.00006798,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,4478.89261533,703.82598241,49.27,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005b1e41,0.0.5971521,infinite,WHBAR,1.22455464,0.09,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,1.22455464,1.22455464,0.09,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005b7E7E,0.0.5996158,infinite,DOVU;USDC;WHBAR,79.58132158,5.57,0,0.00,0,0,0.00,0,0,0.00,false,4.15794,59.39914286,4.16,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,20.17005175,20.17005175,1.41,0,0,0.00,true,0.77171621,0.01212697,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005b9850,0.0.6002768,1.546724540699190436,HST;KARATE;PACK;SAUCE,48.37470513,3.38,19.68629079,1.38,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,12.28407765,0.00315876,0.00,false,0,0,0.00,0,0,0.00,false,152.696285,30.0341595,2.10,100.070759,19.68313203,1.38,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,1001.56659288,15.7389036,1.10,0,0,0.00,true,37.940613,2.60164203,0.18,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005b9dB0,0.0.6004144,infinite,WHBAR,2017.87636027,141.25,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,2017.87636027,2017.87636027,141.25,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005bAF25,0.0.6008613,infinite,WHBAR,315.630713,22.09,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,315.630713,315.630713,22.09,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005bb2A3,0.0.6009507,11.407505228430036577,WHBAR,0.00467946,0.00,0.00027886,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00467946,0.00467946,0.00,0.00027886,0.00027886,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005bf646,0.0.6026822,infinite,KARATE;WHBAR,8479.00672009,593.53,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.96962275,0.00024933,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,8479.00647076,8479.00647076,593.53,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005bf8a6,0.0.6027430,infinite,BONZO;KARATE;PACK;SAUCE;USDC;WHBAR,0.00032209,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000022,0.00031429,0.00,0,0,0.00,true,0.00351801,0.0000009,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0.000001,0.0000002,0.00,0,0,0.00,true,0.00000416,0.00000416,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.000015,0.00000103,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00000961,0.00000151,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005Bf8d3,0.0.6027475,infinite,HBARX,0.00000206,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00000149,0.00000206,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005bf9E6,0.0.6027750,2.228238196087313321,WHBAR,0.10564645,0.01,0.03223105,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.10564645,0.10564645,0.01,0.03223105,0.03223105,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005c2D95,0.0.6040981,1.344830173283081945,DOVU;SAUCE;USDC;WHBAR,377901.40742438,26453.11,192773.74064286,13494.16,0,0,0.00,0,0,0.00,false,7574.200124,108202.85891429,7574.20,13494.161845,192773.74064286,13494.16,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,116426.694343,22900.2159961,1603.02,0,0,0.00,true,171162.65235452,171162.65235452,11981.39,0,0,0.00,true,4813179.64651168,75635.68015947,5294.50,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005C313f,0.0.6041919,infinite,USDC,0.0007,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000049,0.0007,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005C368a,0.0.6043274,infinite,KBL,4.49980862,0.31,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,449.980862,4.49980862,0.31,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005C36c3,0.0.6043331,infinite,KARATE;WHBAR,0.0000018,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00374938,0.00000096,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00000084,0.00000084,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005C44Dd,0.0.6046941,infinite,KARATE,0.00029102,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,1.13175672,0.00029102,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005c4bAb,0.0.6048683,1.706788081416200516,WHBAR,0.112358,0.01,0.04475129,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.112358,0.112358,0.01,0.04475129,0.04475129,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000005c4df9,0.0.6049273,infinite,WHBAR,0.00003645,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00003645,0.00003645,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
